user_id,block,cond,team,requested_avatar,age,gender,education,college_major,occupation,team_lead,country_reside,country_reside_years,country_longest,fluent_english,languages_primary,languages_2,languages_3,languages_4,languages_5,languages_6,languages_7,enjoy_logic_probs,enjoy_num_probs,expertise_math,expertise_quant_model,expertise_stats,expertise_prob,expertise_bayes_net,expertise_programming,expertise_exp_design,expertise_risk_analysis,expertise_forecasting,expertise_dec_theory,expertise_game_theory,expertise_sats,expertise_arg_map,expertise_inf_logic,expertise_sys_think,expertise_image_analysis,expertise_link_analysis,expertise_graphic_design,expertise_tech_writing,matrix_1,matrix_2,matrix_3,matrix_4,matrix_5,matrix_6,matrix_7,matrix_8,matrix_9,matrix_10,matrix_11,matrix_12,matrix_13,matrix_14,matrix_15,matrix_16,matrix_17,matrix_18,matrix_19,matrix_20,score_matrix,prob_reas_1,prob_reas_2,prob_reas_3,prob_reas_4,prob_reas_5,prob_reas_6,prob_reas_7,prob_reas_8,prob_reas_9,prob_reas_10,prob_reas_11,prob_reas_12,prob_reas_13,prob_reas_14,prob_reas_15,prob_reas_16,score_prob_reas,numberseries_1,numberseries_2,numberseries_3,numberseries_4,numberseries_5,numberseries_6,numberseries_7,numberseries_8,numberseries_9,numberseries_10,numberseries_11,numberseries_12,numberseries_13,score_numberseries,letterseries_1,letterseries_2,letterseries_3,letterseries_4,letterseries_5,letterseries_6,letterseries_7,letterseries_8,letterseries_9,letterseries_10,letterseries_11,letterseries_12,letterseries_13,score_letterseries,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,score_crt,numeracy_1,numeracy_2,numeracy_3,numeracy_4,score_numeracy,aomt_1,aomt_2,aomt_3,aomt_4,aomt_4_rev,aomt_5,aomt_5_rev,aomt_6,aomt_6_rev,aomt_7,aomt_7_rev,aomt_8,aomt_9,aomt_9_rev,aomt_10,aomt_11,score_aomt,nfcog_1,nfcog_2,nfcog_3,nfcog_3_rev,nfcog_4,nfcog_4_rev,nfcog_5,nfcog_5_rev,nfcog_6,nfcog_7,nfcog_7_rev,nfcog_8_rev,nfcog_8,nfcog_9,nfcog_9_rev,nfcog_10,nfcog_11,nfcog_12,nfcog_12_rev,nfcog_13,nfcog_14,nfcog_15,nfcog_16,nfcog_16_rev,nfcog_17,nfcog_17_rev,nfcog_18,score_nfcog,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_1_rev,bfi_3_rev,bfi_4_rev,bfi_5_rev,bfi_7_rev,score_bfi_openness,score_bfi_conscientiousness,score_bfi_extraversion,score_bfi_agreeableness,score_bfi_neuroticism,toa_1,toa_2,toa_2_rev,toa_3,toa_4,toa_4_rev,toa_5,toa_6,toa_6_rev,toa_7,toa_8,toa_8_rev,toa_9,toa_10,toa_10_rev,toa_11,toa_12,toa_12_rev,toa_13,toa_14,toa_14_rev,toa_15,toa_16,toa_16_rev,score_toa_novelty,score_toa_complexity,score_toa_insolubility,svo_1,svo_2,svo_3,svo_4,svo_5,svo_6,svo_7,svo_8,svo_9,svo_10,svo_11,svo_12,svo_13,svo_14,svo_15,svo_1_self,svo_2_self,svo_3_self,svo_4_self,svo_5_self,svo_6_self,svo_7_self,svo_8_self,svo_9_self,svo_10_self,svo_11_self,svo_12_self,svo_13_self,svo_14_self,svo_15_self,svo_1_other,svo_2_other,svo_3_other,svo_4_other,svo_5_other,svo_6_other,svo_7_other,svo_8_other,svo_9_other,svo_10_other,svo_11_other,svo_12_other,svo_13_other,svo_14_other,svo_15_other,svo_angle,svo_category,rme_1,rme_2,rme_3,rme_4,rme_5,rme_6,rme_7,rme_8,rme_9,rme_10,rme_11,rme_12,rme_13,rme_14,rme_15,rme_16,rme_17,rme_18,rme_19,rme_20,rme_21,rme_22,rme_23,rme_24,rme_25,rme_26,rme_27,rme_28,rme_29,rme_30,rme_31,rme_32,rme_33,rme_34,rme_35,rme_36,score_rme
3638,3,swarm,Snakes,thepinkpanther,45-54,m,5,computer science,scientist,1,Italy,2,Italy,1,French,French,French,Spanish,French,French,French,1,1,5,5,5,3,4,5,4,3,1,3,3,5,1,3,4,5,3,6,2,3,1,6,6,6,7,8,3,3,6,6,8,7,8,4,3,1,6,5,2,0,3,3,2,3,3,3,2,1,2,2,1,3,3,2,2,3,9,C,B,D,O,B,B,B,O,B,A,B,C,B,2,D,Q,C,Q,C,B,Z,O,B,C,B,O,Q,6,5,5,47,no,5,3,1,92,31,56,4,1,1,5,4,5,3,4,4,4,4,5,3,1,2,6,3,3,3.363636364,2,5,4,4,1,7,2,6,5,3,5,5,3,3,5,2,6,7,1,1,6,5,6,2,6,2,7,4.222222222,1,3,7,2,3,3,7,3,2,4,7,1,6,5,1,4.5,2,5,2,4,1,6,2,3,6,2,4,1,7,5,6,2,1,4,4,1,3,5,1,7,1,6,5,3,1.25,3.777777778,3,32,71,10,14,81,10,22,81,83,35,71,70,66,83,10,100,48,26,81,23,59,71,41,5,33,14,21,45,16,74,43,27,6,31,75,96,58,18,40,36,4,23,16,51,88,53,individualist,3,1,4,4,3,1,4,2,3,2,1,3,4,3,3,3,4,3,2,2,2,3,3,2,2,1,2,3,4,2,2,2,2,2,3,3,26
3659,3,swarm,Snakes,myname,65+,f,4,computer science,scientist,0,Mexico,10,Canada,0,Spanish,French,English,English,French,German,French,0,0,3,3,5,4,3,3,6,4,2,3,3,4,3,5,2,2,4,5,4,6,8,2,5,6,5,3,2,4,6,5,6,3,5,2,2,6,6,1,6,4,3,2,2,1,2,1,2,3,1,2,3,1,1,3,2,2,6,C,A,A,C,C,A,A,O,B,B,O,C,B,2,D,O,B,A,Z,O,Z,O,Q,B,D,C,A,3,5,5,47,yes,5,2,3,22,15,3,87,1,2,5,6,4,4,1,7,7,1,3,5,5,4,4,7,6,4.727272727,3,7,5,3,7,1,4,4,3,1,7,7,1,4,4,3,4,7,1,3,4,5,2,6,2,6,5,4.222222222,5,4,7,2,3,7,2,6,3,3,3,1,6,5,6,4,3.5,5,5,4.5,4,2,6,2,4,4,5,2,6,6,4,4,6,6,2,2,3,5,6,5,3,6,3,5,5,4.555555556,3.666666667,87,85,92,0,92,71,89,70,89,51,20,2,57,6,28,4,55,69,62,15,40,74,90,47,32,92,31,88,81,44,7,78,14,82,56,64,22,56,12,4,88,9,78,83,5,97,competitive,2,2,3,1,4,4,4,2,1,4,2,3,4,1,4,2,4,2,2,2,3,2,2,3,4,3,2,2,3,4,3,2,3,1,4,2,24
3662,3,swarm,Snakes,myname,25-34,m,2,psychology,retired,1,Mexico,20,Mexico,0,French,German,French,Spanish,French,Spanish,German,0,0,6,5,1,5,3,2,4,2,5,6,2,2,3,3,4,2,2,3,2,6,4,7,3,4,6,8,3,4,7,4,6,6,5,7,5,3,3,3,4,12,1,3,2,2,3,3,2,3,3,2,2,2,1,2,1,2,7,C,D,B,C,C,B,B,A,C,D,D,B,D,0,B,A,O,Q,O,Z,D,C,C,C,O,Q,B,8,5,5,47,yes,5,2,6,34,44,19,18,1,4,3,1,4,4,2,6,3,5,2,6,1,6,2,6,4,3.818181818,6,5,3,5,5,3,4,4,6,3,5,5,3,2,6,7,2,4,4,4,6,3,1,7,1,7,7,5.111111111,6,2,6,6,5,7,7,6,5,5,2,2,2,3,1,4,4,4.5,1.5,3.5,3,7,1,2,7,1,4,3,5,1,1,7,6,6,2,5,1,7,5,4,4,2,4,4,4.25,3.333333333,4,22,12,51,30,63,97,52,81,31,37,30,37,49,89,86,4,98,85,88,57,20,3,20,11,16,8,59,18,8,40,96,67,47,89,72,79,98,49,16,64,21,26,98,29,53,87,individualist,3,3,4,4,2,3,1,2,4,1,1,3,2,2,4,3,2,4,3,1,2,3,4,2,3,3,2,3,3,1,4,3,2,2,4,3,13
3677,3,swarm,Toucans,expertreasoner,45-54,f,2,Math,retired,0,Mexico,4,Italy,0,Spanish,French,French,French,Spanish,German,English,1,1,4,5,2,5,4,4,5,3,1,4,5,4,5,4,2,2,5,2,6,5,1,1,2,4,7,2,3,4,3,7,4,4,8,1,6,1,7,6,6,16,3,1,2,3,2,2,2,2,2,1,2,3,2,2,3,2,15,O,D,C,O,C,C,C,C,A,D,A,B,C,10,Q,Q,Q,O,O,Q,C,B,D,Z,C,D,A,12,5,100,47,no,5,1,5,36,6,37,61,3,5,1,5,1,7,5,3,1,7,2,6,4,1,7,6,7,5.272727273,6,5,5,3,5,3,5,3,5,4,4,2,6,3,5,6,5,3,5,2,7,4,5,3,2,6,4,4.333333333,5,2,4,3,5,3,5,4,7,6,3,4,5,3,3,4.5,4,3,2.5,6,5,7,1,4,4,4,2,3,5,4,6,2,5,2,6,3,4,4,5,5,3,4,6,2,3.5,3.555555556,4.333333333,2,81,29,87,79,83,13,21,86,8,9,80,72,60,96,98,88,81,6,98,93,3,43,69,73,95,56,25,86,60,45,22,47,42,19,53,30,2,12,14,5,74,27,70,3,89,prosicial,2,3,2,2,2,3,2,2,3,4,4,2,1,3,3,4,2,2,3,1,3,3,3,2,1,1,1,2,4,2,4,3,4,2,3,1,7
3691,3,swarm,Toucans,nyjets,65+,f,4,Math,this could be anything,1,Italy,15,USA,1,German,German,French,Spanish,Spanish,English,Spanish,0,0,5,6,5,5,2,5,2,3,3,5,4,5,4,3,1,1,4,3,4,5,6,2,2,6,5,5,2,4,6,3,7,8,5,5,1,6,5,6,4,10,1,1,1,1,2,2,2,3,1,1,1,2,3,2,2,2,12,B,D,A,O,O,A,C,A,D,O,D,B,A,10,O,O,C,Q,A,D,D,Q,B,D,Z,O,O,10,5,5,24,no,5,1,1,5,37,29,53,4,5,3,5,4,4,5,3,4,4,3,5,6,2,6,7,1,4.454545455,3,2,6,2,7,1,2,6,1,5,3,1,7,1,7,3,3,2,6,6,1,1,3,5,3,5,2,3.222222222,2,2,6,7,3,7,3,5,2,6,6,2,1,5,5,5.5,3.5,6.5,3.5,1.5,3,5,3,1,4,4,4,4,4,6,6,2,1,5,3,6,4,4,7,5,3,7,7,1,4.25,3.777777778,2.666666667,38,17,56,46,61,66,50,36,84,80,3,11,85,44,67,12,44,1,3,34,13,45,15,23,55,56,0,58,91,99,19,59,63,55,11,74,14,97,18,11,28,67,33,40,94,31,altruist,3,2,3,2,4,2,4,4,3,2,1,3,3,2,1,4,4,1,4,4,3,1,2,3,3,3,4,2,1,2,3,3,3,1,1,1,30
3702,3,swarm,Toucans,jasonbourne,55-64,m,6,English literature,a programmer,1,Italy,12,Canada,1,French,Spanish,French,English,French,French,Spanish,1,0,3,3,5,4,3,5,3,5,5,5,2,1,2,2,3,2,3,2,6,7,7,2,6,7,2,7,2,2,7,1,7,5,6,3,4,4,5,4,6,16,2,1,1,2,2,1,2,1,1,1,1,3,2,2,2,2,8,B,C,B,C,C,D,D,D,B,D,D,D,B,10,Z,B,D,O,C,C,D,Q,A,B,Q,D,Q,13,5,5,47,yes,5,1,1,85,30,28,43,1,3,6,3,4,4,3,5,3,5,4,4,4,5,3,2,6,4.090909091,6,4,4,4,2,6,7,1,1,5,3,2,6,2,6,3,1,3,5,1,7,4,2,6,1,7,6,4.055555556,6,2,4,3,5,3,6,4,6,5,2,4,5,3,2,4,4,2.5,2,5.5,3,4,4,5,3,5,1,1,7,3,4,4,3,1,7,1,2,6,6,3,5,6,6,2,3.5,4.444444444,4.666666667,45,37,19,93,56,97,1,4,78,30,76,14,95,82,34,15,52,30,54,30,69,97,61,24,81,27,29,50,100,34,41,42,79,26,20,55,68,85,26,32,84,26,20,10,28,76,competitive,2,4,2,1,4,1,2,2,3,2,3,3,1,1,1,2,1,3,2,4,3,4,2,3,2,3,1,3,1,3,2,3,1,4,1,1,15
3706,3,swarm,Toucans,nyjets,35-44,f,1,Math,Teacher,0,Canada,7,Italy,1,Spanish,French,Spanish,German,Spanish,French,German,1,0,1,3,5,5,1,2,6,5,2,4,5,5,3,5,5,5,4,4,6,6,3,1,5,7,7,8,4,2,5,6,6,6,2,2,1,5,4,5,4,9,3,1,1,2,2,2,2,2,1,3,1,2,1,2,3,2,3,B,C,O,B,B,C,D,A,D,B,D,A,C,10,B,D,B,B,D,O,C,Q,Q,A,O,B,B,3,5,100,24,yes,3,2,2,20,45,33,48,0,3,4,3,4,4,3,5,4,4,1,7,4,2,6,6,6,4.727272727,3,3,3,5,6,2,6,2,4,3,5,6,2,6,2,5,2,6,2,3,6,6,3,5,5,3,6,3.888888889,1,7,1,6,4,4,4,3,5,4,7,7,2,4,4,4,5,5.5,5.5,3.5,4,4,4,5,2,6,6,6,2,2,5,3,4,3,5,4,1,7,6,3,5,4,6,2,4.5,3.888888889,5.333333333,7,39,58,65,81,78,41,18,20,3,12,82,89,24,23,68,71,52,46,60,53,1,99,81,49,95,29,16,5,18,63,16,9,67,100,80,48,44,74,51,3,62,56,50,71,84,altruist,3,2,2,1,3,3,3,4,4,2,2,2,2,3,1,3,1,1,1,2,4,3,2,3,2,3,2,4,2,1,2,2,2,2,3,2,6
3721,3,swarm,Toucans,nyjets,65+,f,4,English literature,a programmer,0,Mexico,5,Canada,0,Spanish,French,English,French,French,French,English,1,0,2,1,2,3,3,6,2,6,2,3,4,3,3,2,2,5,2,4,6,4,6,1,2,3,5,4,7,2,2,8,6,5,1,6,4,2,5,4,6,4,1,2,1,2,2,2,2,2,3,1,1,2,2,1,3,2,9,D,D,B,D,D,D,B,A,B,B,B,D,B,3,A,Z,A,B,C,A,Q,A,O,D,C,Q,O,6,5,5,24,yes,5,3,4,85,41,2,15,2,2,6,2,5,3,4,4,5,3,3,5,1,3,5,2,4,3.363636364,6,3,2,6,6,2,2,6,3,4,4,6,2,2,6,5,6,2,6,2,3,6,6,2,2,6,2,4.444444444,1,2,6,5,7,3,4,5,6,7,7,2,3,1,4,4,3.5,5,3,4.5,5,3,5,6,6,2,5,6,2,1,7,1,6,1,7,6,3,5,3,3,5,6,5,3,5,3.555555556,5.333333333,2,61,62,54,48,42,41,16,38,34,94,52,60,35,71,63,45,33,70,34,77,49,40,18,20,95,59,8,63,24,18,2,8,6,29,0,63,62,37,61,26,13,48,52,86,97,prosicial,2,3,2,3,3,3,3,2,3,3,1,3,3,3,1,3,3,3,3,3,2,3,1,3,2,3,2,2,2,3,3,4,2,2,2,4,29
3761,3,swarm,Toucans,thepinkpanther,25-34,f,4,computer science,Teacher,0,Italy,2,Mexico,1,Spanish,French,Spanish,French,French,Spanish,Spanish,0,0,5,3,4,3,2,1,4,2,3,5,6,1,5,5,2,2,4,2,4,7,7,5,6,2,1,7,7,8,8,6,5,1,6,1,6,7,3,3,4,19,3,1,1,2,1,2,3,1,3,1,2,1,2,1,2,2,3,D,C,C,B,D,D,D,A,C,D,C,D,C,11,B,O,A,D,Q,A,D,O,Z,D,Z,A,C,6,5,5,24,yes,5,2,4,84,45,22,37,2,4,2,7,1,7,3,5,7,1,2,6,3,4,4,4,2,4.090909091,6,5,4,4,4,4,2,6,3,6,2,5,3,6,2,6,3,1,7,3,2,2,5,3,3,5,7,4.166666667,1,6,6,5,1,3,6,5,3,6,7,2,3,7,2,6.5,3.5,5,4,3,2,6,2,2,4,4,2,5,3,5,1,7,2,5,3,3,6,2,6,2,6,4,6,2,3.25,4,2,90,57,99,64,17,8,49,29,8,73,4,20,93,19,65,62,95,2,9,67,72,27,81,44,60,95,13,80,99,62,11,27,95,38,18,19,17,80,47,52,15,2,93,48,40,34,individualist,2,4,1,3,4,2,1,2,3,3,2,3,2,2,1,2,1,4,3,3,3,3,2,3,3,4,3,1,3,3,2,1,2,3,3,2,34
3765,3,swarm,Toucans,myname,25-34,m,1,computer science,retired,0,Italy,14,USA,0,English,Spanish,Spanish,German,English,French,German,0,1,3,1,4,3,4,3,4,3,3,2,3,6,2,5,3,6,2,3,2,2,5,4,3,6,3,4,4,8,4,3,7,8,5,8,4,2,5,7,2,4,1,3,2,1,1,1,3,2,1,1,1,1,2,3,2,2,10,A,D,C,B,O,C,B,O,D,O,B,D,D,0,C,C,Z,D,O,B,D,O,O,D,C,O,B,1,5,100,47,no,5,2,4,5,40,14,12,3,2,7,7,7,1,4,4,2,6,2,6,4,3,5,4,5,4.636363636,4,2,2,6,4,4,3,5,4,5,3,6,2,6,2,4,4,5,3,2,6,3,2,6,7,1,2,3.722222222,2,3,5,6,4,5,3,3,4,4,6,3,2,4,5,4,3,5.5,4,3,3,4,4,5,2,6,5,3,5,6,6,2,2,4,4,6,2,6,3,4,4,1,6,2,3.75,3.888888889,4.666666667,90,87,2,44,79,16,85,47,63,60,74,6,3,57,47,94,15,10,41,43,45,32,32,47,1,92,21,70,8,9,43,22,88,92,85,92,69,39,51,87,22,37,66,62,17,10,prosicial,4,4,3,1,2,3,3,4,1,3,3,3,3,3,1,3,1,3,3,3,1,1,3,4,4,2,4,2,4,4,2,1,4,4,4,2,36
3771,3,swarm,Toucans,nyjets,45-54,m,6,computer science,Teacher,0,Mexico,6,Italy,0,English,English,Spanish,Spanish,German,German,German,0,0,3,3,1,2,4,3,3,4,3,4,5,1,5,4,3,3,5,6,1,2,7,7,6,4,2,4,6,6,5,1,6,3,6,3,2,1,3,8,3,7,2,2,1,2,1,2,2,2,2,3,1,1,3,3,2,1,14,B,D,D,C,D,B,A,O,C,O,C,C,O,4,B,Q,C,B,C,O,B,D,D,C,C,C,D,3,5,5,47,yes,5,2,3,91,21,27,79,0,2,3,6,2,6,6,2,3,5,2,6,6,6,2,6,6,4.545454545,7,5,1,7,3,5,6,2,5,4,4,4,4,6,2,5,5,3,5,6,4,2,3,5,2,6,5,4.666666667,2,1,4,5,4,4,4,7,2,1,6,4,3,4,4,2.5,5.5,5,2.5,2.5,6,3,5,3,2,6,5,6,2,4,5,3,3,3,5,4,3,5,4,3,5,4,7,1,4,3.888888889,4.666666667,39,20,42,2,37,13,35,40,17,14,74,30,17,18,15,25,87,33,54,55,70,11,10,76,85,11,41,1,79,34,58,12,31,92,78,85,29,0,93,35,88,67,25,25,20,13,prosicial,2,3,1,4,2,2,3,3,3,1,3,2,4,2,3,4,3,3,1,3,2,3,2,2,4,2,2,3,1,1,1,3,4,2,1,3,35
3796,3,swarm,Toucans,expertreasoner,65+,m,4,English literature,retired,0,USA,11,Canada,0,English,Spanish,French,English,German,English,German,1,1,2,5,4,3,5,5,5,3,6,6,5,5,4,4,6,4,2,5,1,2,4,7,7,8,6,3,8,2,3,2,5,8,5,5,5,7,2,2,4,15,2,2,2,1,2,2,3,3,2,1,2,1,1,2,3,3,12,B,A,O,C,B,O,A,B,D,A,D,B,C,8,O,C,D,B,Q,D,O,O,O,D,B,Q,A,3,5,5,47,yes,5,2,1,84,7,1,83,2,2,3,4,2,6,6,2,3,5,1,7,1,1,7,7,2,4.181818182,2,2,5,3,2,6,4,4,5,2,6,3,5,4,4,4,4,4,4,4,2,7,3,5,2,6,4,4.166666667,7,4,3,1,3,6,5,1,2,6,1,5,7,5,3,5.5,3,3.5,3.5,4.5,6,7,1,2,3,5,3,3,5,2,2,6,2,7,1,6,1,7,4,6,2,6,7,1,3.25,3.444444444,5,33,37,53,77,58,14,23,77,7,43,22,42,49,14,25,73,93,44,11,45,86,93,96,60,84,59,25,78,68,76,72,64,45,93,4,68,34,72,43,22,37,37,50,32,74,44,prosicial,4,3,2,2,1,1,2,4,3,2,2,2,2,4,2,1,2,4,3,1,2,4,3,1,2,1,2,3,3,3,2,4,3,4,2,2,19
3813,3,swarm,Toucans,myname,55-64,f,1,Math,retired,1,Mexico,12,Italy,0,French,Spanish,French,Spanish,English,French,German,1,0,2,4,4,3,3,1,4,4,5,6,4,3,6,6,4,3,5,5,2,3,3,4,2,3,2,3,2,7,6,8,8,6,5,8,4,2,7,1,7,7,2,2,2,3,2,2,1,1,2,2,3,3,3,2,2,3,12,D,A,D,B,D,C,B,B,O,O,D,O,D,2,B,C,A,C,Q,Q,D,D,C,Q,D,B,D,2,10,5,47,no,3,2,5,80,15,56,78,1,6,3,7,3,5,2,6,3,5,7,1,2,3,5,2,5,4.272727273,6,5,3,5,1,7,5,3,5,4,4,6,2,4,4,6,5,2,6,3,3,4,6,2,2,6,2,4.555555556,6,2,3,4,4,6,6,2,5,1,2,5,4,4,2,2.5,3.5,4,2,4.5,5,4,4,5,5,3,2,3,5,4,3,5,3,2,6,5,2,6,1,7,1,6,6,2,3.25,3.777777778,5.333333333,73,28,31,63,74,84,35,11,73,96,93,51,66,15,21,79,63,32,33,39,90,62,71,55,21,64,20,63,67,26,14,49,81,59,60,86,32,52,27,96,20,94,62,88,31,92,individualist,2,3,4,3,1,3,2,4,2,3,4,3,3,1,1,3,2,1,1,3,1,4,2,1,3,2,3,4,2,1,4,2,3,4,4,3,17
3830,3,swarm,Urials,thepinkpanther,35-44,m,2,English literature,Teacher,0,Italy,9,Italy,1,French,Spanish,French,English,English,French,German,0,0,4,2,1,4,4,5,3,3,5,6,2,2,4,5,6,1,2,6,3,3,5,6,6,4,5,4,3,4,2,2,5,1,6,3,1,7,3,6,6,11,2,1,3,3,2,2,1,1,1,3,3,2,2,2,2,3,6,D,C,B,D,B,B,O,O,B,O,C,B,D,2,Q,Q,Q,Z,Z,O,C,A,B,B,C,D,B,9,10,5,24,no,5,1,5,47,11,67,51,0,5,7,5,1,7,2,6,5,3,3,5,4,7,1,1,3,4.272727273,3,6,6,2,3,5,7,1,7,5,3,6,2,3,5,4,7,3,5,3,2,2,3,5,4,4,6,4.222222222,4,6,6,6,3,4,2,2,3,2,4,2,2,5,6,3.5,2,4,6,2.5,6,2,6,2,5,3,4,4,4,5,2,6,4,2,6,4,4,4,6,2,6,2,3,5,5,4.555555556,4,40,70,63,13,36,36,37,20,78,60,27,97,42,36,65,16,8,21,23,7,57,13,1,93,4,40,86,41,77,76,8,48,46,81,34,73,70,54,1,89,23,43,85,81,10,2,individualist,3,4,2,3,2,2,2,2,2,2,4,1,2,2,2,3,2,3,3,3,2,3,3,4,1,1,3,4,3,4,2,3,1,2,1,3,26
3845,3,swarm,Urials,nyjets,65+,m,1,Math,retired,1,Mexico,16,Canada,0,French,French,French,Spanish,Spanish,Spanish,German,1,0,1,3,4,6,2,6,2,3,1,2,3,3,2,3,5,3,2,5,2,7,6,5,7,7,4,7,6,2,4,6,6,4,3,6,5,7,2,7,2,7,2,2,2,1,2,2,3,1,2,1,3,2,3,3,3,2,15,D,B,B,D,B,B,D,C,A,C,B,O,A,10,C,Q,Q,D,C,C,C,Q,D,A,D,Q,Q,11,5,5,47,yes,5,1,4,51,8,36,20,1,6,2,5,4,4,2,6,2,6,4,4,2,2,6,2,5,4.363636364,3,2,7,1,5,3,4,4,1,4,4,4,4,7,1,3,2,4,4,6,2,2,6,2,5,3,6,2.944444444,5,5,2,6,5,4,2,6,2,6,3,6,2,3,6,4.5,6,3.5,5.5,2,1,4,4,1,4,4,3,3,5,3,7,1,5,7,1,3,3,5,2,3,5,3,3,5,3.5,3.333333333,2.333333333,85,9,68,43,30,94,72,49,32,94,65,40,58,34,36,74,26,30,9,59,15,70,90,68,71,81,27,79,84,44,45,95,62,28,34,66,0,8,13,59,77,74,100,62,61,88,prosicial,4,4,1,4,3,1,1,3,4,1,2,2,4,2,2,4,3,3,2,3,2,2,4,1,3,2,3,4,4,1,1,3,2,2,4,2,19
3862,3,swarm,Urials,thepinkpanther,55-64,m,3,Math,a programmer,1,Mexico,22,Canada,1,German,French,Spanish,French,French,German,French,1,1,6,2,5,2,2,6,1,5,3,4,1,3,2,2,1,3,1,2,3,4,6,3,3,5,2,7,6,6,6,8,7,6,8,2,7,5,2,5,1,4,1,1,1,2,2,2,2,2,3,3,2,3,2,3,1,2,6,A,C,B,C,C,D,C,C,D,B,O,D,C,3,D,D,D,C,C,C,Z,Q,B,O,O,C,D,8,10,5,24,no,5,3,2,95,24,67,27,2,2,1,3,7,1,5,3,2,6,6,2,1,4,4,4,7,3.090909091,2,1,1,7,2,6,6,2,6,2,6,2,6,4,4,7,4,2,6,7,6,7,3,5,2,6,3,4.833333333,3,6,6,5,3,6,7,4,5,4,5,2,3,5,1,4.5,3,5.5,3.5,4,6,5,3,2,6,2,1,5,3,2,1,7,6,6,2,4,6,2,5,1,7,4,2,6,4.5,3.777777778,3.333333333,29,57,11,31,85,4,76,42,96,89,5,85,80,61,99,11,10,36,28,31,91,33,47,17,0,29,26,70,77,64,68,6,46,17,81,70,25,5,37,60,93,98,23,57,47,2,altruist,2,2,3,2,2,2,4,3,2,3,3,2,3,2,2,2,3,2,3,4,3,4,3,2,4,3,4,1,4,1,3,3,3,3,2,2,3
3876,3,swarm,Urials,expertreasoner,25-34,f,3,psychology,retired,0,Canada,18,USA,1,French,English,Spanish,French,Spanish,German,French,0,0,5,5,4,1,4,6,5,3,3,3,4,3,1,2,2,2,4,6,1,5,8,2,7,2,3,6,4,7,5,1,6,4,5,8,4,2,4,3,5,3,2,2,1,1,1,2,3,3,3,1,2,3,2,2,3,3,6,D,D,B,B,O,D,B,O,D,C,A,B,C,4,Q,B,O,O,Q,A,D,Q,D,D,D,Q,D,6,5,5,47,no,5,2,3,62,44,63,94,1,4,1,6,7,1,3,5,6,2,5,3,6,6,2,5,6,3.727272727,6,2,6,2,5,3,4,4,5,5,3,2,6,7,1,4,5,5,3,6,6,3,3,5,7,1,1,3.444444444,2,2,1,4,4,1,6,3,4,4,6,7,4,4,2,4,5,3.5,2,4,5,3,5,4,2,6,5,5,3,4,2,6,3,4,4,1,4,4,7,2,6,4,3,5,4,4.777777778,4.333333333,10,23,27,13,58,46,54,74,26,82,18,10,27,14,75,71,97,11,66,68,46,91,31,38,94,51,85,36,78,88,74,24,26,82,16,100,96,21,23,81,14,89,81,71,8,67,individualist,1,4,2,3,3,2,4,3,2,2,4,4,4,3,2,3,3,2,2,4,1,2,3,2,2,3,2,2,3,2,3,2,3,4,1,4,32
3886,3,swarm,Urials,jasonbourne,25-34,m,3,computer science,Teacher,0,Italy,5,Canada,1,English,Spanish,French,Spanish,French,Spanish,Spanish,0,0,5,2,4,2,5,4,2,6,5,1,6,6,5,2,4,2,2,5,2,6,5,3,1,3,5,6,7,6,6,3,7,6,1,2,7,4,4,6,2,11,1,1,3,3,2,1,2,2,3,2,2,3,1,3,2,2,10,C,A,O,D,C,B,O,C,B,D,A,O,C,0,D,Q,B,D,Q,O,B,O,C,D,Z,O,B,4,5,5,47,yes,5,3,4,64,19,26,34,2,5,3,5,7,1,6,2,6,2,2,6,3,3,5,5,4,3.727272727,4,4,6,2,7,1,5,3,5,1,7,7,1,5,3,3,5,2,6,2,6,5,2,6,3,5,4,4.333333333,5,3,6,1,7,2,2,4,2,4,3,2,7,1,6,2.5,3,2.5,4.5,4.5,2,2,6,2,5,3,4,2,6,5,6,2,2,6,2,6,6,2,5,6,2,1,6,2,4.75,3,2,90,5,18,14,7,59,43,89,75,30,95,58,23,22,25,37,76,83,66,71,70,81,14,45,98,39,17,94,8,64,38,27,66,45,89,64,12,84,43,91,55,86,61,4,83,30,individualist,2,2,3,2,2,3,3,3,2,3,4,4,1,3,2,4,3,3,1,2,4,1,4,2,3,2,1,3,4,1,3,3,4,1,3,4,31
